Indicator Name,Indicator Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Botswana,BWA,,,,,,,,,,,,,,,,-38268702.25,11155002.8,11995824.04,40813517.29,127851715.1,109234777.7,88558151.5,21074900.89,25070063.25,62385754.5,52140091.46,70404390.66,113583514.2,39921524.13,42186013.02,88526215.88,-16719788.55,-11423289.77,-296441505.1,-23615780.93,29507179.6,72235497.5,96006497.27,91820638.54,35161354.34,54923189.93,-461395253,688913370.5,559763628.8,785294786.2,436472661.2,700867541,596230793.2,993514593,758922912.6,264685056.6,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Brazil,BRA,,,,,,,,,,,,,,,,1190000000,1372000000,1687000000,1882000000,2223000000,1544000000,2313000000,2534000000,1422000000,1552000000,1360000000,202000000,1031000000,2629000000,608000000,324000000,89000000,1924000000,801000000,2035000000,3475000000,11667000000,18608000000,29192000000,26886000000,30497652700,24714939372,14108096193,9894224671,8694901855,12549590735,-9420275577,27518241273,24601090274,36032805800,36918923577,75956974544
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60694643.66,229671955.7,123820911.1,71630911.73,175068516.6,70382447.54,257635717.5,222184549.5,325586827.8,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bulgaria,BGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000,55900000,41500000,40000000,105400000,98400000,137500000,506500000,537244256.2,801671162.9,998219916.7,803281565.3,876321850.2,2070285898,2879178250,4004786052,7582756076,12903082289,9179244610,3535417639,1363890425,1629526442
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Burkina Faso,BFA,,,,,,,,,,,,,,,2284957.768,-377952.0499,1799535.93,4603555.206,389974.3614,1132935.959,-9466.131241,2406788.003,1719382.986,1955041.724,1659203.433,-1457943.464,3098416.715,1330952.869,3709943.287,5673833.574,,,,,,,,,,,22940371.17,8223306.064,13310124.84,24974177.84,23296145.91,34347098.01,34500556.94,336931341.5,103839781.7,71077878.92,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Burundi,BDI,,,,,,,,,,,,,,,,,,,,,,,,,,538566.543,1524028.632,1367714.123,1196623.811,516806.7227,1249595.512,864953.8072,600088.333,337754.3455,-98946.22273,1381339.9,,,,-236530.997,11683518.19,-2408.613201,,4618.425671,44509.03806,584331.8623,32079.83631,464935.8496,3251269.127,348729.6905,780825.7578,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000,54124000,68900000,150800000,293600000,203700000,223029982.4,223146729.5,141910547.8,142109477,139080363.9,74319650.56,121173229.3,374902190.6,474827561.7,866193488,794691393,520300211.6,762016659.2,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cameroon,CMR,,,,,,,,,,,,,,,,,,4314561.024,33679603.94,64262384.05,138063524.1,135759035.8,107149513.2,208599015.6,7552236.316,305678436.5,-106408812.6,104379978.8,63723731.76,-111815272.7,-127926935.6,-36014715.28,-3853538.331,-16986707.81,-9401937.773,6691396.44,93220747.63,82233713.59,191090195.6,-3832066.471,149126598.5,38075216.69,634876024.7,327780277.2,76578011.12,257175721.1,64376815.28,197036396.9,23117191.84,809089563.8,35250979.23,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Canada,CAN,640609910.1,639515630.4,645715035.3,466342461.1,318264798.8,1011074537,1208005416,1211666121,1012518929,1199992536,896584647.6,1815340786,2032024161,2018670386,2366512320,2136729518,1448140715,1740941863,1462943973,1479181195,1719850021,-4881835431,-2281059692,-629016328.9,1090890149,-2507756770,-655467598.9,994079109.3,-149479871.1,756376026.8,2351330436,-2962333852,1229998903,-962510287,-1079707017,-2170911715,-3471892860,-11546047763,-11369969129,7526524674,21657491626,-8441354159,-4765406263,-16417068088,-43379849776,-1725069777,13941631258,59915873979,-23285648737,-20433687446,-15543551240,-4390222222
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cape Verde,CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,-8734.1784,2786140.595,413917.5079,-595423.7141,-64114.15842,1199579.881,-753334.6157,2979859.995,1713256.469,25606826.86,28264542.26,11526812.86,9039816.275,52903260.82,32066998.48,8589256.75,14806643.96,38399283.71,67591566.44,80440643.36,131815477.7,191516813.9,213833531.9,119952640.5,111853178.8,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Central African Republic,CAF,,,,,,,,,,,,,,,,,,-2934715.564,7422807.448,22428371.2,5343631.085,5781443.352,8809935.831,4025548.999,4897510.823,2388356.239,6895637.572,9326652.23,-8591624.318,-2526580.033,-3092577.657,-8376257.108,-16532435.03,-15298631.65,-3602275.009,,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Chad,TCD,,,,,,,,,,,,,,,,,,21153560.04,35177460.01,-1292769.248,-425975.9058,-110403.1194,-124769.3848,-89223.38069,9186265.628,53385215.32,27773133.24,166369.1086,-12550016.3,6194196.211,,-6263582.865,-11813739.57,4230785.022,26512744.07,,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Chile,CHL,,,,,,,,,,,,,,,,50000000,-1000000,16000000,177000000,233000000,213000000,383000000,401000000,135000000,67000000,142600000,313000000,885000000,952300000,1276700000,653700000,697400000,538300000,600100000,1671400000,2205000000,3681163777,3808707177,3144336714,6203092230,873370518.2,2590031013,2206769653,2701163916,5609601116,4801086424,5126929295,9960808985,7108656694,4812966188,6351126066,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,China,CHN,,,,,,,,,,,,,,,,,,,,,,,386000000,543000000,1124000000,1030000000,1425000000,1669000000,2344000000,2613000000,2657000000,3453000000,7156000000,23115000000,31787000000,33849200000,38066000000,41674000000,41117000000,36978000000,37483300000,37357000000,46789569179,47228992592,53131430172,1.05903E+11,1.02922E+11,1.43057E+11,1.21677E+11,70316256701,1.2493E+11,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Colombia,COL,,,,,,,,,48000000,50000000,39000000,40119200,17371360,22650470,34876560,33068850,14000000,43000000,66000000,103000000,51137700,228000000,337000000,513721000,561000000,1016000000,642000000,293000000,159000000,547000000,484000000,432600000,678700000,719100000,1297534872,712167877.2,2783749313,4752800341,2032828030,1392371103,2111113395,2525823161,1276930693,782806305.2,2873186787,5590035871,5557698609,8135991547,8365650722,4048992122,337584498.6,4945151100
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Comoros,COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,7546566.717,3767051.259,3266400.378,-708874.7573,2506163.334,-1446978.125,190704.7806,177714.24,889525.0177,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Congo, Dem. Rep.",ZAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Congo, Rep.",COG,,,,,,,,,,,,,,,,,,,4050415.527,16481632.66,40032269.02,30842951.46,35349296.93,56079518.98,34948545.69,12689672.8,22439698.31,43448956.41,9095236.529,,,,,,,123400168.8,72970037.46,75674692.03,40913513.68,518899545.9,162058771,71341409.07,326982578.5,321403818.2,-13061136.49,513585519.2,1487693084,2638405260,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Costa Rica,CRI,,,,,,,,,,,,,,,,,,62500000,47000000,42400000,48100000,66200000,26500000,55300000,52000000,65200000,57400000,75800000,121300000,95300000,160400000,172800000,221600000,244400000,292900000,331400000,421260000,403760000,608260000,614465630,403564447,450839541,625305768,548122075.8,733258769,904004270,1371003808,1633691258,2072325085,1339038362,1440854971,2047732691
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cote d'Ivoire,CIV,,,,,,,,,,,,,,,,69057905.41,44779149.89,14653226.12,83312704.49,74745567.41,94661312.41,32752925.42,47473229.35,37526304.23,21741286.37,29158869.28,70746700.38,87510151.14,51704186.99,18494816.62,48114925.54,16305875.03,-230834502,87900032.71,77989253.94,211482185.5,268789652.6,415303614.5,380014112.4,323675947.6,234701641.1,272680081.7,212629136.7,165347467.5,282979933.1,311921178,318864759.2,426777010.3,446147780.7,380872960,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123672189.6,107523753.8,100741501.4,465985640.6,347839775.5,842125015.2,1392389911,1104793942,1397845452,552483187.4,1927270597,732256714.9,1550927848,3193721013,4672289231,4714246809,2065034147,571953902.5,1442438364
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cuba,CUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cyprus,CYP,,,,,,,,,,,,,,,,,32399852.81,41409229.36,57026191.23,70533030.88,84973393.79,78304678.27,71520842.97,68357791.44,52686514.25,57790982.2,46319251.91,49678174.46,61504986.3,68941128.62,122031108.5,67179339.77,92759718.41,71169345.18,69078873.85,227443442.1,198579811.2,518603880,274663024.7,630475602.9,682782317.3,695603159.8,555395904.1,318466588.4,407122787.8,614353041.3,974613952.3,1032465697,-1311920630,3128161544,114390836.6,1973921882
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564357920.3,761909277.3,2530950304,1280582848,1258834974,3574817996,6222615311,4944400745,5476031435,8285212459,1813296004,3940296137,11628770497,4042698664,8963737281,2257630027,1951527508,4918363261,4229288346
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Denmark,DNK,,,,,,,,,,,,,,,,188130316.4,-253836633.8,-85468875.75,56244534.97,56530249.15,-91531366.74,-39337843.08,52129123.11,-89989564.94,-304220856.9,-195332876.5,-491187634,-533958766.7,-217148593.7,-976234561.5,-350087608.5,-299472545.8,-1218666434,339770299,844397585.8,1170753336,-1737018527,-1563129427,2460063169,-971169201.3,7632079642,-3867132763,1781036188,328531910.1,1125764967,-3372185289,-5726180176,-8185821306,-12133094650,-1942771757,-11006990632,-8669229363
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290106.403,2290106.403,1423579.656,1423579.656,3218527.917,3263542.294,3100365.179,3173513.541,3212901.12,3286049.482,3392958.626,3432346.206,14224542.96,38543559.85,22203341.19,108287709.4,195351140.3,227654582.2,96859684.56,36501032.52,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Dominica,DMA,,,,,,,,,,,,,,,,,,,,,,,200000,200000,2300000,3000000,5185185.185,13518518.52,11925925.93,17196296.3,12888888.89,15222222.22,20411111.11,13200000,22600000,54092592.59,17800000,21114814.81,6511111.111,17955555.56,17596296.3,17115925.93,20110637.04,31472140.74,26173948.15,19235559.26,25907525.93,40486774.81,56548262.96,41309574.44,24341705.03,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Dominican Republic,DOM,,,,,,,,,23000000,40900000,71600000,65000000,43500000,34500000,53600000,63900000,60000000,71500000,63600000,17100000,92700000,79700000,-1400000,48200000,68500000,36200000,50000000,89000000,106100000,110000000,132800000,145000000,179700000,189300000,206800000,414300000,96500000,420600000,699800000,1337800000,952900000,1079100000,916800000,612990000,909040000,1122700000,1084600000,1667400000,2870000000,2165400000,2027300000,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific (all income levels),EAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41820660292,70909152550,95928859289,76484710006,1.14319E+11,48326019195,-76678860.97,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific (developing only),EAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62438012653,1.24309E+11,1.20588E+11,1.59601E+11,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ecuador,ECU,,,,,,,,,,,,,,,,,-19900000,34500000,48600000,63400000,70000000,60000000,40000000,50000000,50000000,62000000,81000000,123000000,155000000,160000000,126000000,160000000,178000000,473720000,576330000,452480000,499680000,723950000,869980000,648410000,-23439367.91,538568575.2,783261009.6,871513414,836939593.9,493413835.5,271428852.5,194158526.9,1005699020,318896890.1,167296320.4,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Egypt, Arab Rep.",EGY,,,,,,,,,,,,,,,,,,97622059.77,298488392.2,1211142859,541285715.1,746571429.6,285571429,471000000.7,713142857.6,1174571429,1211428571,928714285.7,1178000000,1227545455,722000000,191000000,455000000,493000000,1213000000,505000000,631000000,761350000,1031000000,1027800000,1184000000,497500000,619100000,216700000,1094400000,5283600000,9894400000,10913300000,7574400000,6140400000,5210100000,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,El Salvador,SLV,,,,,,,,,,,,,,,,,12960000,18640000,23360000,-9960000,5880000,-5720000,-1000000,28080000,12360000,12400000,24133631.48,18320000,16960000,14360000,1898272.086,25180498.96,15309478.72,16432044.02,,38037218.6,-7195888.064,59043540.33,1102684180,162000000,178400000,288600000,495700000,122600000,366020000,398240000,267430000,1455310000,823620000,365770000,116690000,385360000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890258.9696,11073778.66,41324758.93,6018320.158,22301675.64,16995533.49,126924170.7,376180404.2,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36701848.96,41097917.23,148518255.4,83222078.14,27875536.94,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80399561.21,156055362,212061383.9,198991508.1,110201926.9,129637921,574232846.3,222271335.7,323884848,342433473.7,152577825.5,762862622.2,697626325.5,2253768927,675619881.8,977361941.1,617941748.7,333004588.8,1411861313,1675630153
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ethiopia,ETH,,,,,,,,,,,,,,,,,,5845410.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,265111675.5,545257102.2,222000573,108537544,221459581.4,288271568.3,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Euro area,EMU,,,,,,,,,,,,,,,,,-2840778622,-1311126697,-1711723443,-4979710253,-5538102954,-6731977161,-3740881059,-3060539373,-5458532001,-3954497460,-10677305710,-9897354250,-13950244953,-16842378978,-35819666114,-27925600274,-22041147947,-14053183404,-27432811665,-23061305751,-66037388011,-66330933426,-95670422688,-1.63063E+11,-271777161.9,-54013409418,50333087221,6517067356,-1.42389E+11,-2.25373E+11,-2.225E+11,-2.7446E+11,-4.1178E+11,-81262053441,-1.35289E+11,-68819731228
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Europe & Central Asia (all income levels),ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37608540173,-76005143075,-85653147128,-1.30445E+11,-2.33981E+11,-1.38651E+11,-43683896281,47222090718,-28946194848,-1.71483E+11,-1.61872E+11,-1.24447E+11,-3.34844E+11,-4.12094E+11,-43565875728,-1.54285E+11,-1.61635E+11
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Europe & Central Asia (developing only),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5892615000,8799618173,9891318924,7486443467,5448781252,10602565088,9097259195,11149690301,26255932287,33311072011,62787394214,78272750170,95454291601,29766358826,18600238734,31532691795
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,European Union,EUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35361382658,-27585954940,-24537823321,-17407467309,-46716743356,-34005192826,-66746128251,-80727509820,-1.29225E+11,-2.19506E+11,-1.14887E+11,-45033703438,46898001809,-36566798587,-1.59045E+11,-1.1241E+11,-1.20167E+11,-3.62605E+11,-4.47444E+11,-49958781751,-1.25614E+11,-1.21289E+11
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Fiji,FJI,,,,,,,,,,,,,,,,,,,,10170587.69,34133503.77,37759181.22,36023430.82,31847937.52,22760092.26,8668860.373,8738898.914,-13023991.21,30134416.28,-19820224.72,78782729.07,11927695.13,77784905.54,62330755.14,67822078.03,72386821.52,-7411102.401,-14407674.86,44392621.36,-86209303.8,-1714839.27,38655684.19,28954230.52,36462493.07,247379648.2,145375884.9,411793783.3,344207032.7,318170761.8,53024329.16,190357290.6,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Finland,FIN,,,,,,,,,,,,,,,,42292963.9,27463695.76,-24131108.63,-28728605.03,-97495345.73,-108818294.6,-29255695.06,-77244991.28,-54096748.52,-355984920.6,-235397815.3,-412669145.2,-876358534.7,-2092310899,-2477861223,-1970007773,-112918831.7,1153411829,-537946749.4,-2858035863,-450056527.3,-2464656102,-3131691250,-6668965419,-2090212536,-14772767439,-4718576450,753479068.3,5744159419,4016894736,390477690.7,2838700281,5461934622,-10734738365,-4445907091,-3722628864,-5446754387
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,France,FRA,,,,,,,,,,,,,,,,225901953.4,-660768470.1,893591988.2,570258944.7,601262768.3,187617533.9,-2078999613,-1263379265,12428342.43,278840848.3,352722357.3,-2147334762,-4070655496,-6006210178,-9193689820,-21640172227,-8778998289,-9429508956,149530697.1,-8641023245,7915340633,-8389214530,-12439587260,-16182755399,-79433876502,-1.3193E+11,-36623393644,-1044155374,-10316073867,-24074260717,-28829338873,-39576028805,-68780671777,-93405415627,-67960591520,-50722142129,-61576176548
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3099464.496,52547969.63,-2861436.511,-7936329.8,20436347.01,44558253.07,-16084071.62,2408325.221,5574956.183,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Gabon,GAB,,,,,,,,,,,,,,,,,,,56546282.41,48326064.96,23523336.13,47473341.34,126930025.4,106123338.7,4760197.436,11040304.7,103665573.2,82119792.02,122814231.2,-38556990.59,44662404.17,-69477206.65,101249830.6,-116187668.8,-99602904,-349559351.4,-491384626.7,-332254884.7,113427915.4,-230500568.6,-67957320.68,-92846418.49,61992440.87,178872924.7,344280200.4,166927616.8,,,,,,
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Gambia, The",GMB,,,,,,,,,,,,,,,,,,,2104763.232,12364861.62,,2009878.346,,,,,,1525217.664,1177623.969,13713834.32,,9270433.339,6323269.186,10741221.68,9716366.67,7729249.072,10655113.98,11666476.04,,,,,,18272720.34,55526319.44,53650280.02,82208102.59,78098971.13,78614989.73,39447681.54,37366207.68,35998399.91
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242500000,265300000,81300000,128067895.3,105779435.5,156119460.5,330886590.8,482758940,542229625.3,1185908795,1673898559,1417418217,676926801.3,681560486.9,827536198.8
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Germany,DEU,,,,,,,,,,,,-96932867.62,92717507.51,138757334.4,54769412.25,-1490736257,-1287619730,-1457079065,-2336498531,-3282971189,-4347667647,-4182452428,-2259195166,-1945566942,-4135994597,-4964708241,-8205604897,-6640908620,-13468590800,-8162668023,-21480192635,-18232576104,-20848224738,-16741625133,-11649056038,-27113273760,-44321932733,-29928541614,-66293408641,-52759042322,1.50341E+11,-13079107490,33977847737,25780029361,-29764277348,-30482513950,-62571025312,-91141522177,-68359437162,-49384494582,-63576513457,-13333970711
